po_id,order_date,plant_id,vendor_id,material_id,quantity,unit_price,expected_delivery_date,on_time,actual_delivery_date
PO01390,2023-05-29,ATL001,VEN013,MAT034,2306,16.76,2023-06-05,True,2023-06-05
PO01391,2023-05-29,ATL001,VEN016,MAT035,1139,13.88,2023-06-06,True,2023-06-06
PO01392,2023-05-30,CLV001,VEN008,MAT011,2533,17.35,2023-06-13,True,2023-06-13
PO01393,2023-05-30,CLV001,VEN010,MAT018,2823,27.46,2023-06-11,True,2023-06-11
PO01394,2023-05-30,CLV001,VEN002,MAT027,2886,36.18,2023-06-04,True,2023-06-04
PO01395,2023-05-30,CLV001,VEN002,MAT036,2047,45.27,2023-06-05,True,2023-06-05
PO01396,2023-05-30,CLV001,VEN018,MAT048,1424,30.1,2023-06-11,True,2023-06-11
PO01397,2023-05-30,ATL001,VEN010,MAT003,2994,28.47,2023-06-12,True,2023-06-12
PO01398,2023-05-30,ATL001,VEN010,MAT018,2685,27.46,2023-06-11,True,2023-06-11
PO01399,2023-05-30,ATL001,VEN013,MAT034,2506,16.76,2023-06-06,True,2023-06-06
PO01400,2023-05-30,ATL001,VEN008,MAT043,2883,41.39,2023-06-12,True,2023-06-12
PO01401,2023-05-31,CLV001,VEN009,MAT011,1019,19.34,2023-06-11,True,2023-06-11
PO01402,2023-05-31,CLV001,VEN010,MAT016,2936,7.95,2023-06-10,True,2023-06-10
PO01403,2023-05-31,CLV001,VEN010,MAT018,1441,27.46,2023-06-12,True,2023-06-12
PO01404,2023-05-31,CLV001,VEN002,MAT027,2604,36.18,2023-06-05,True,2023-06-05
PO01405,2023-05-31,CLV001,VEN007,MAT028,2283,40.61,2023-06-10,True,2023-06-10
PO01406,2023-05-31,CLV001,VEN002,MAT036,1482,45.27,2023-06-06,True,2023-06-06
PO01407,2023-05-31,CLV001,VEN018,MAT048,2541,30.1,2023-06-12,True,2023-06-12
PO01408,2023-05-31,ATL001,VEN013,MAT003,1720,28.82,2023-06-12,True,2023-06-12
PO01409,2023-05-31,ATL001,VEN010,MAT018,2603,27.46,2023-06-12,True,2023-06-12
PO01410,2023-05-31,ATL001,VEN013,MAT034,2070,16.76,2023-06-07,True,2023-06-07
PO01411,2023-05-31,ATL001,VEN017,MAT043,1692,44.56,2023-06-14,True,2023-06-14
PO01412,2023-06-01,CLV001,VEN008,MAT011,2214,17.35,2023-06-15,True,2023-06-15
PO01413,2023-06-01,CLV001,VEN010,MAT016,1480,7.95,2023-06-11,True,2023-06-11
PO01414,2023-06-01,CLV001,VEN010,MAT018,2681,27.46,2023-06-13,True,2023-06-13
PO01415,2023-06-01,CLV001,VEN013,MAT027,2852,42.37,2023-06-08,True,2023-06-08
PO01416,2023-06-01,CLV001,VEN002,MAT036,2461,45.27,2023-06-07,True,2023-06-07
PO01417,2023-06-01,CLV001,VEN018,MAT048,1898,30.1,2023-06-13,True,2023-06-13
PO01418,2023-06-01,ATL001,VEN010,MAT003,2853,28.47,2023-06-14,True,2023-06-14
PO01419,2023-06-01,ATL001,VEN002,MAT034,2525,18.72,2023-06-14,True,2023-06-14
PO01420,2023-06-01,ATL001,VEN019,MAT043,2496,42.84,2023-06-11,True,2023-06-11
PO01421,2023-06-02,CLV001,VEN009,MAT011,2800,19.34,2023-06-13,True,2023-06-13
PO01422,2023-06-02,CLV001,VEN010,MAT016,2328,7.95,2023-06-12,True,2023-06-12
PO01423,2023-06-02,CLV001,VEN005,MAT026,1077,9.69,2023-06-12,True,2023-06-12
PO01424,2023-06-02,CLV001,VEN002,MAT027,2797,36.18,2023-06-07,True,2023-06-07
PO01425,2023-06-02,CLV001,VEN007,MAT028,1952,40.61,2023-06-12,True,2023-06-12
PO01426,2023-06-02,CLV001,VEN002,MAT036,1356,45.27,2023-06-08,True,2023-06-08
PO01427,2023-06-02,ATL001,VEN010,MAT003,1139,28.47,2023-06-15,True,2023-06-15
PO01428,2023-06-02,ATL001,VEN010,MAT018,2460,27.46,2023-06-14,True,2023-06-14
PO01429,2023-06-02,ATL001,VEN013,MAT034,1094,16.76,2023-06-09,True,2023-06-09
PO01430,2023-06-02,ATL001,VEN008,MAT043,1054,41.39,2023-06-15,True,2023-06-15
PO01431,2023-06-02,ATL001,VEN018,MAT048,1860,30.1,2023-06-14,True,2023-06-14
PO01432,2023-06-03,CLV001,VEN002,MAT014,1058,19.91,2023-06-16,True,2023-06-16
PO01433,2023-06-03,CLV001,VEN010,MAT016,2686,7.95,2023-06-13,True,2023-06-13
PO01434,2023-06-03,CLV001,VEN007,MAT028,2807,40.61,2023-06-13,True,2023-06-13
PO01435,2023-06-03,CLV001,VEN009,MAT036,1065,53.12,2023-06-09,True,2023-06-09
PO01436,2023-06-03,CLV001,VEN018,MAT048,1031,30.1,2023-06-15,True,2023-06-15
PO01437,2023-06-03,ATL001,VEN010,MAT003,1807,28.47,2023-06-16,True,2023-06-16
PO01438,2023-06-03,ATL001,VEN008,MAT043,2950,41.39,2023-06-16,True,2023-06-16
PO01439,2023-06-04,CLV001,VEN007,MAT028,1013,40.61,2023-06-14,True,2023-06-14
PO01440,2023-06-04,CLV001,VEN015,MAT037,2589,33.15,2023-06-11,True,2023-06-11
PO01441,2023-06-04,CLV001,VEN018,MAT048,2978,30.1,2023-06-16,True,2023-06-16
PO01442,2023-06-04,ATL001,VEN010,MAT003,1673,28.47,2023-06-17,True,2023-06-17
PO01443,2023-06-04,ATL001,VEN002,MAT009,2501,14.63,2023-06-11,True,2023-06-11
PO01444,2023-06-04,ATL001,VEN003,MAT013,2516,19.37,2023-06-10,True,2023-06-10
PO01445,2023-06-04,ATL001,VEN008,MAT043,2926,41.39,2023-06-17,True,2023-06-17
PO01446,2023-06-05,CLV001,VEN002,MAT014,1292,19.91,2023-06-18,True,2023-06-18
PO01447,2023-06-05,CLV001,VEN020,MAT022,1646,53.72,2023-06-13,True,2023-06-13
PO01448,2023-06-05,CLV001,VEN007,MAT028,2922,40.61,2023-06-15,True,2023-06-15
PO01449,2023-06-05,ATL001,VEN010,MAT003,1643,28.47,2023-06-18,True,2023-06-18
PO01450,2023-06-05,ATL001,VEN017,MAT013,1882,18.48,2023-06-10,True,2023-06-10
PO01451,2023-06-06,CLV001,VEN002,MAT014,2925,19.91,2023-06-19,True,2023-06-19
PO01452,2023-06-06,CLV001,VEN007,MAT028,1773,40.61,2023-06-16,True,2023-06-16
PO01453,2023-06-06,CLV001,VEN006,MAT029,1695,21.03,2023-06-12,True,2023-06-12
PO01454,2023-06-06,CLV001,VEN011,MAT050,2022,17.08,2023-06-20,True,2023-06-20
PO01455,2023-06-06,ATL001,VEN010,MAT003,1996,28.47,2023-06-19,True,2023-06-19
PO01456,2023-06-06,ATL001,VEN017,MAT013,2347,18.48,2023-06-11,True,2023-06-11
PO01457,2023-06-06,ATL001,VEN004,MAT018,2873,30.27,2023-06-15,True,2023-06-15
PO01458,2023-06-06,ATL001,VEN008,MAT043,2849,41.39,2023-06-19,True,2023-06-19
PO01459,2023-06-07,CLV001,VEN002,MAT014,2616,19.91,2023-06-20,True,2023-06-20
PO01460,2023-06-07,CLV001,VEN010,MAT023,2132,20.49,2023-06-16,True,2023-06-16
PO01461,2023-06-07,CLV001,VEN004,MAT024,1515,10.1,2023-06-15,True,2023-06-15
PO01462,2023-06-07,CLV001,VEN007,MAT028,1504,40.61,2023-06-17,True,2023-06-17
PO01463,2023-06-07,CLV001,VEN011,MAT050,1156,17.08,2023-06-21,True,2023-06-21
PO01464,2023-06-07,ATL001,VEN010,MAT003,2105,28.47,2023-06-20,True,2023-06-20
PO01465,2023-06-07,ATL001,VEN017,MAT013,2485,18.48,2023-06-12,True,2023-06-12
PO01466,2023-06-07,ATL001,VEN019,MAT040,1920,14.86,2023-06-20,True,2023-06-20
PO01467,2023-06-07,ATL001,VEN008,MAT043,2949,41.39,2023-06-20,True,2023-06-20
PO01468,2023-06-08,CLV001,VEN002,MAT014,1952,19.91,2023-06-21,True,2023-06-21
PO01469,2023-06-08,CLV001,VEN005,MAT021,1638,5.75,2023-06-19,True,2023-06-19
PO01470,2023-06-08,CLV001,VEN004,MAT024,1964,10.1,2023-06-16,True,2023-06-16
PO01471,2023-06-08,CLV001,VEN007,MAT028,2412,40.61,2023-06-18,True,2023-06-18
PO01472,2023-06-08,CLV001,VEN011,MAT050,2249,17.08,2023-06-22,True,2023-06-22
PO01473,2023-06-08,ATL001,VEN010,MAT003,1198,28.47,2023-06-21,True,2023-06-21
PO01474,2023-06-08,ATL001,VEN017,MAT013,2501,18.48,2023-06-13,True,2023-06-13
PO01475,2023-06-08,ATL001,VEN019,MAT040,2173,14.86,2023-06-21,True,2023-06-21
PO01476,2023-06-08,ATL001,VEN008,MAT043,1119,41.39,2023-06-21,True,2023-06-21
PO01477,2023-06-09,CLV001,VEN002,MAT014,2058,19.91,2023-06-22,True,2023-06-22
PO01478,2023-06-09,CLV001,VEN013,MAT024,2672,8.77,2023-06-21,True,2023-06-21
PO01479,2023-06-09,CLV001,VEN014,MAT028,1763,43.45,2023-06-14,True,2023-06-14
PO01480,2023-06-09,CLV001,VEN011,MAT050,1001,17.08,2023-06-23,True,2023-06-23
PO01481,2023-06-09,ATL001,VEN017,MAT013,1888,18.48,2023-06-14,True,2023-06-14
PO01482,2023-06-09,ATL001,VEN019,MAT040,1588,14.86,2023-06-22,True,2023-06-22
PO01483,2023-06-09,ATL001,VEN019,MAT043,1065,42.84,2023-06-19,True,2023-06-19
PO01484,2023-06-10,CLV001,VEN019,MAT002,2338,12.21,2023-06-19,True,2023-06-19
PO01485,2023-06-10,CLV001,VEN002,MAT014,2890,19.91,2023-06-23,True,2023-06-23
PO01486,2023-06-10,CLV001,VEN013,MAT024,2187,8.77,2023-06-22,True,2023-06-22
PO01487,2023-06-10,CLV001,VEN008,MAT044,2650,5.79,2023-06-24,True,2023-06-24
PO01488,2023-06-10,CLV001,VEN011,MAT050,2296,17.08,2023-06-24,True,2023-06-24
PO01489,2023-06-10,ATL001,VEN010,MAT023,1883,20.49,2023-06-19,True,2023-06-19
PO01490,2023-06-10,ATL001,VEN019,MAT040,1989,14.86,2023-06-23,True,2023-06-23
PO01491,2023-06-10,ATL001,VEN008,MAT043,1647,41.39,2023-06-23,True,2023-06-23
PO01492,2023-06-11,CLV001,VEN002,MAT014,2399,19.91,2023-06-24,True,2023-06-24
PO01493,2023-06-11,CLV001,VEN020,MAT021,2166,6.03,2023-06-17,True,2023-06-17
PO01494,2023-06-11,CLV001,VEN004,MAT024,2241,10.1,2023-06-19,True,2023-06-19
PO01495,2023-06-11,CLV001,VEN017,MAT032,1597,24.11,2023-06-25,True,2023-06-25
PO01496,2023-06-11,CLV001,VEN011,MAT050,1319,17.08,2023-06-25,True,2023-06-25
PO01497,2023-06-11,ATL001,VEN013,MAT015,1334,42.34,2023-06-25,True,2023-06-25
PO01498,2023-06-11,ATL001,VEN010,MAT023,2430,20.49,2023-06-20,True,2023-06-20
PO01499,2023-06-11,ATL001,VEN019,MAT040,1164,14.86,2023-06-24,True,2023-06-24
PO01500,2023-06-12,CLV001,VEN017,MAT013,2188,18.48,2023-06-17,True,2023-06-17
PO01501,2023-06-12,CLV001,VEN005,MAT021,1596,5.75,2023-06-23,True,2023-06-23
PO01502,2023-06-12,CLV001,VEN004,MAT024,1688,10.1,2023-06-20,True,2023-06-20
PO01503,2023-06-12,CLV001,VEN011,MAT050,2314,17.08,2023-06-26,True,2023-06-26
PO01504,2023-06-12,ATL001,VEN010,MAT003,1414,28.47,2023-06-25,True,2023-06-25
PO01505,2023-06-12,ATL001,VEN002,MAT015,2376,55.68,2023-06-26,True,2023-06-26
PO01506,2023-06-12,ATL001,VEN004,MAT019,2533,42.08,2023-06-25,True,2023-06-25
PO01507,2023-06-12,ATL001,VEN002,MAT023,2793,23.46,2023-06-26,True,2023-06-26
PO01508,2023-06-12,ATL001,VEN019,MAT040,1071,14.86,2023-06-25,True,2023-06-25
PO01509,2023-06-13,CLV001,VEN017,MAT013,1521,18.48,2023-06-18,True,2023-06-18
PO01510,2023-06-13,CLV001,VEN002,MAT014,2335,19.91,2023-06-26,True,2023-06-26
PO01511,2023-06-13,CLV001,VEN013,MAT024,1671,8.77,2023-06-25,True,2023-06-25
PO01512,2023-06-13,CLV001,VEN011,MAT050,1213,17.08,2023-06-27,True,2023-06-27
PO01513,2023-06-13,ATL001,VEN013,MAT015,2527,42.34,2023-06-27,True,2023-06-27
PO01514,2023-06-13,ATL001,VEN010,MAT016,1859,7.95,2023-06-23,True,2023-06-23
PO01515,2023-06-13,ATL001,VEN010,MAT023,1291,20.49,2023-06-22,True,2023-06-22
PO01516,2023-06-13,ATL001,VEN019,MAT040,2762,14.86,2023-06-26,True,2023-06-26
PO01517,2023-06-14,CLV001,VEN017,MAT013,2121,18.48,2023-06-19,True,2023-06-19
PO01518,2023-06-14,CLV001,VEN002,MAT014,2590,19.91,2023-06-27,True,2023-06-27
PO01519,2023-06-14,CLV001,VEN005,MAT021,2837,5.75,2023-06-25,True,2023-06-25
PO01520,2023-06-14,CLV001,VEN011,MAT050,1040,17.08,2023-06-28,True,2023-06-28
PO01521,2023-06-14,ATL001,VEN013,MAT015,2479,42.34,2023-06-28,True,2023-06-28
PO01522,2023-06-14,ATL001,VEN010,MAT023,2153,20.49,2023-06-23,True,2023-06-23
PO01523,2023-06-14,ATL001,VEN001,MAT040,2512,19.14,2023-06-23,True,2023-06-23
PO01524,2023-06-15,CLV001,VEN017,MAT013,1114,18.48,2023-06-20,True,2023-06-20
PO01525,2023-06-15,CLV001,VEN016,MAT050,2491,22.16,2023-06-28,True,2023-06-28
PO01526,2023-06-15,ATL001,VEN006,MAT015,2601,53.76,2023-06-25,True,2023-06-25
PO01527,2023-06-15,ATL001,VEN004,MAT019,1269,42.08,2023-06-28,True,2023-06-28
PO01528,2023-06-15,ATL001,VEN010,MAT023,1214,20.49,2023-06-24,True,2023-06-24
PO01529,2023-06-15,ATL001,VEN016,MAT038,1881,36.28,2023-06-22,True,2023-06-22
PO01530,2023-06-15,ATL001,VEN019,MAT040,1237,14.86,2023-06-28,True,2023-06-28
PO01531,2023-06-16,CLV001,VEN003,MAT013,2708,19.37,2023-06-22,True,2023-06-22
PO01532,2023-06-16,CLV001,VEN002,MAT014,1795,19.91,2023-06-29,True,2023-06-29
PO01533,2023-06-16,CLV001,VEN005,MAT021,1671,5.75,2023-06-27,True,2023-06-27
PO01534,2023-06-16,CLV001,VEN011,MAT031,1279,38.26,2023-06-21,True,2023-06-21
PO01535,2023-06-16,ATL001,VEN010,MAT012,1373,4.58,2023-06-23,True,2023-06-23
PO01536,2023-06-16,ATL001,VEN013,MAT015,1997,42.34,2023-06-30,True,2023-06-30
PO01537,2023-06-16,ATL001,VEN004,MAT019,1905,42.08,2023-06-29,True,2023-06-29
PO01538,2023-06-16,ATL001,VEN010,MAT023,1052,20.49,2023-06-25,True,2023-06-25
PO01539,2023-06-16,ATL001,VEN019,MAT040,2469,14.86,2023-06-29,True,2023-06-29
PO01540,2023-06-17,CLV001,VEN016,MAT008,1591,32.66,2023-06-24,True,2023-06-24
PO01541,2023-06-17,CLV001,VEN002,MAT014,2634,19.91,2023-06-30,True,2023-06-30
PO01542,2023-06-17,CLV001,VEN011,MAT031,1287,38.26,2023-06-22,True,2023-06-22
PO01543,2023-06-17,CLV001,VEN011,MAT050,2273,17.08,2023-07-01,True,2023-07-01
PO01544,2023-06-17,ATL001,VEN013,MAT015,2477,42.34,2023-07-01,True,2023-07-01
PO01545,2023-06-17,ATL001,VEN019,MAT019,1664,43.44,2023-06-22,True,2023-06-22
PO01546,2023-06-17,ATL001,VEN010,MAT023,1354,20.49,2023-06-26,True,2023-06-26
PO01547,2023-06-17,ATL001,VEN009,MAT039,2576,15.6,2023-06-29,True,2023-06-29
PO01548,2023-06-18,CLV001,VEN016,MAT008,1566,32.66,2023-06-25,True,2023-06-25
PO01549,2023-06-18,CLV001,VEN002,MAT014,2734,19.91,2023-07-01,True,2023-07-01
PO01550,2023-06-18,CLV001,VEN011,MAT031,1178,38.26,2023-06-23,True,2023-06-23
PO01551,2023-06-18,CLV001,VEN011,MAT050,1234,17.08,2023-07-02,True,2023-07-02
PO01552,2023-06-18,ATL001,VEN013,MAT015,1458,42.34,2023-07-02,True,2023-07-02
PO01553,2023-06-18,ATL001,VEN004,MAT019,1133,42.08,2023-07-01,True,2023-07-01
PO01554,2023-06-18,ATL001,VEN010,MAT023,2728,20.49,2023-06-27,True,2023-06-27
PO01555,2023-06-18,ATL001,VEN012,MAT039,1461,20.21,2023-06-23,True,2023-06-23
PO01556,2023-06-18,ATL001,VEN008,MAT040,2581,17.7,2023-06-28,True,2023-06-28
PO01557,2023-06-19,CLV001,VEN016,MAT008,1979,32.66,2023-06-26,True,2023-06-26
PO01558,2023-06-19,CLV001,VEN011,MAT010,1164,51.99,2023-06-29,True,2023-06-29
PO01559,2023-06-19,CLV001,VEN011,MAT031,1035,38.26,2023-06-24,True,2023-06-24
PO01560,2023-06-19,CLV001,VEN011,MAT050,2355,17.08,2023-07-03,True,2023-07-03
PO01561,2023-06-19,ATL001,VEN013,MAT015,2245,42.34,2023-07-03,True,2023-07-03
PO01562,2023-06-19,ATL001,VEN014,MAT017,1511,12.07,2023-06-28,True,2023-06-28
PO01563,2023-06-19,ATL001,VEN010,MAT019,2539,42.54,2023-06-24,True,2023-06-24
PO01564,2023-06-19,ATL001,VEN003,MAT046,2088,33.38,2023-07-01,True,2023-07-01
PO01565,2023-06-20,CLV001,VEN017,MAT004,2514,12.83,2023-06-28,True,2023-06-28
PO01566,2023-06-20,CLV001,VEN016,MAT008,2538,32.66,2023-06-27,True,2023-06-27
PO01567,2023-06-20,CLV001,VEN003,MAT010,1241,53.08,2023-07-04,True,2023-07-04
PO01568,2023-06-20,CLV001,VEN011,MAT031,1712,38.26,2023-06-25,True,2023-06-25
PO01569,2023-06-20,ATL001,VEN013,MAT015,2269,42.34,2023-07-04,True,2023-07-04
PO01570,2023-06-20,ATL001,VEN014,MAT017,1987,12.07,2023-06-29,True,2023-06-29
PO01571,2023-06-20,ATL001,VEN009,MAT039,2204,15.6,2023-07-02,True,2023-07-02
PO01572,2023-06-20,ATL001,VEN003,MAT046,2824,33.38,2023-07-02,True,2023-07-02
PO01573,2023-06-20,ATL001,VEN011,MAT050,1014,17.08,2023-07-04,True,2023-07-04
PO01574,2023-06-21,CLV001,VEN017,MAT004,1476,12.83,2023-06-29,True,2023-06-29
PO01575,2023-06-21,CLV001,VEN016,MAT008,1646,32.66,2023-06-28,True,2023-06-28
PO01576,2023-06-21,ATL001,VEN008,MAT007,1504,5.41,2023-07-01,True,2023-07-01
PO01577,2023-06-21,ATL001,VEN013,MAT015,2049,42.34,2023-07-05,True,2023-07-05
PO01578,2023-06-21,ATL001,VEN016,MAT017,1375,16.0,2023-06-30,True,2023-06-30
PO01579,2023-06-21,ATL001,VEN004,MAT019,2916,42.08,2023-07-04,True,2023-07-04
PO01580,2023-06-22,CLV001,VEN015,MAT004,1275,11.44,2023-06-29,True,2023-06-29
PO01581,2023-06-22,CLV001,VEN016,MAT008,2201,32.66,2023-06-29,True,2023-06-29
PO01582,2023-06-22,ATL001,VEN008,MAT007,1726,5.41,2023-07-02,True,2023-07-02
PO01583,2023-06-22,ATL001,VEN013,MAT015,2734,42.34,2023-07-06,True,2023-07-06
PO01584,2023-06-22,ATL001,VEN014,MAT017,1556,12.07,2023-07-01,True,2023-07-01
PO01585,2023-06-22,ATL001,VEN005,MAT026,2126,9.69,2023-07-02,True,2023-07-02
PO01586,2023-06-22,ATL001,VEN009,MAT039,1129,15.6,2023-07-04,True,2023-07-04
PO01587,2023-06-23,CLV001,VEN016,MAT008,1175,32.66,2023-06-30,True,2023-06-30
PO01588,2023-06-23,CLV001,VEN003,MAT010,2991,53.08,2023-07-07,True,2023-07-07
PO01589,2023-06-23,ATL001,VEN008,MAT007,2101,5.41,2023-07-03,True,2023-07-03
PO01590,2023-06-23,ATL001,VEN013,MAT015,2107,42.34,2023-07-07,True,2023-07-07
PO01591,2023-06-23,ATL001,VEN014,MAT017,1646,12.07,2023-07-02,True,2023-07-02
PO01592,2023-06-23,ATL001,VEN002,MAT027,2758,36.18,2023-06-28,True,2023-06-28
PO01593,2023-06-23,ATL001,VEN018,MAT041,1590,35.78,2023-07-05,True,2023-07-05
PO01594,2023-06-23,ATL001,VEN003,MAT046,1352,33.38,2023-07-05,True,2023-07-05
PO01595,2023-06-24,CLV001,VEN002,MAT001,2255,23.18,2023-06-29,True,2023-06-29
PO01596,2023-06-24,CLV001,VEN017,MAT004,1367,12.83,2023-07-02,True,2023-07-02
PO01597,2023-06-24,CLV001,VEN011,MAT010,2919,51.99,2023-07-04,True,2023-07-04
PO01598,2023-06-24,ATL001,VEN016,MAT007,2100,5.68,2023-07-08,True,2023-07-08
PO01599,2023-06-24,ATL001,VEN013,MAT015,1741,42.34,2023-07-08,True,2023-07-08
PO01600,2023-06-24,ATL001,VEN008,MAT026,2612,10.82,2023-07-03,True,2023-07-03
PO01601,2023-06-24,ATL001,VEN002,MAT027,2931,36.18,2023-06-29,True,2023-06-29
PO01602,2023-06-24,ATL001,VEN013,MAT034,2474,16.76,2023-07-01,True,2023-07-01
PO01603,2023-06-24,ATL001,VEN018,MAT041,1597,35.78,2023-07-06,True,2023-07-06
PO01604,2023-06-25,CLV001,VEN002,MAT001,2364,23.18,2023-06-30,True,2023-06-30
PO01605,2023-06-25,CLV001,VEN015,MAT004,2585,11.44,2023-07-02,True,2023-07-02
PO01606,2023-06-25,CLV001,VEN017,MAT025,1503,14.63,2023-07-06,True,2023-07-06
PO01607,2023-06-25,ATL001,VEN008,MAT007,1827,5.41,2023-07-05,True,2023-07-05
PO01608,2023-06-25,ATL001,VEN005,MAT026,2053,9.69,2023-07-05,True,2023-07-05
PO01609,2023-06-25,ATL001,VEN002,MAT027,1590,36.18,2023-06-30,True,2023-06-30
PO01610,2023-06-25,ATL001,VEN013,MAT031,1780,49.31,2023-06-30,True,2023-06-30
PO01611,2023-06-25,ATL001,VEN009,MAT041,2218,43.83,2023-07-02,True,2023-07-02
PO01612,2023-06-25,ATL001,VEN003,MAT046,1179,33.38,2023-07-07,True,2023-07-07
PO01613,2023-06-26,CLV001,VEN005,MAT001,1749,23.11,2023-07-08,True,2023-07-08
PO01614,2023-06-26,CLV001,VEN015,MAT004,1789,11.44,2023-07-03,True,2023-07-03
PO01615,2023-06-26,CLV001,VEN011,MAT010,2420,51.99,2023-07-06,True,2023-07-06
PO01616,2023-06-26,CLV001,VEN004,MAT025,1633,15.6,2023-07-03,True,2023-07-03
PO01617,2023-06-26,CLV001,VEN006,MAT042,2108,5.59,2023-07-03,True,2023-07-03
PO01618,2023-06-26,ATL001,VEN008,MAT007,2026,5.41,2023-07-06,True,2023-07-06
PO01619,2023-06-26,ATL001,VEN014,MAT017,1616,12.07,2023-07-05,True,2023-07-05
PO01620,2023-06-26,ATL001,VEN002,MAT027,2698,36.18,2023-07-01,True,2023-07-01
PO01621,2023-06-26,ATL001,VEN011,MAT031,1467,38.26,2023-07-01,True,2023-07-01
PO01622,2023-06-26,ATL001,VEN018,MAT041,2734,35.78,2023-07-08,True,2023-07-08
PO01623,2023-06-26,ATL001,VEN006,MAT042,2785,5.59,2023-07-03,True,2023-07-03
PO01624,2023-06-26,ATL001,VEN003,MAT046,2341,33.38,2023-07-08,True,2023-07-08
PO01625,2023-06-27,CLV001,VEN005,MAT001,2755,23.11,2023-07-09,True,2023-07-09
PO01626,2023-06-27,CLV001,VEN017,MAT004,1214,12.83,2023-07-05,True,2023-07-05
PO01627,2023-06-27,CLV001,VEN011,MAT010,1362,51.99,2023-07-07,True,2023-07-07
PO01628,2023-06-27,CLV001,VEN017,MAT025,1732,14.63,2023-07-08,True,2023-07-08
PO01629,2023-06-27,CLV001,VEN006,MAT042,2997,5.59,2023-07-04,True,2023-07-04
PO01630,2023-06-27,ATL001,VEN014,MAT017,1261,12.07,2023-07-06,True,2023-07-06
PO01631,2023-06-27,ATL001,VEN005,MAT026,1482,9.69,2023-07-07,True,2023-07-07
PO01632,2023-06-27,ATL001,VEN002,MAT027,2005,36.18,2023-07-02,True,2023-07-02
PO01633,2023-06-27,ATL001,VEN010,MAT031,1238,44.54,2023-07-11,True,2023-07-11
PO01634,2023-06-27,ATL001,VEN018,MAT041,1081,35.78,2023-07-09,True,2023-07-09
PO01635,2023-06-27,ATL001,VEN006,MAT042,2703,5.59,2023-07-04,True,2023-07-04
PO01636,2023-06-27,ATL001,VEN011,MAT046,2257,35.51,2023-07-05,True,2023-07-05
PO01637,2023-06-27,ATL001,VEN001,MAT047,1386,27.79,2023-07-04,True,2023-07-04
PO01638,2023-06-28,CLV001,VEN005,MAT001,1274,23.11,2023-07-10,True,2023-07-10
PO01639,2023-06-28,CLV001,VEN011,MAT010,2772,51.99,2023-07-08,True,2023-07-08
PO01640,2023-06-28,CLV001,VEN017,MAT025,2835,14.63,2023-07-09,True,2023-07-09
PO01641,2023-06-28,CLV001,VEN006,MAT042,1427,5.59,2023-07-05,True,2023-07-05
PO01642,2023-06-28,ATL001,VEN008,MAT007,1711,5.41,2023-07-08,True,2023-07-08
PO01643,2023-06-28,ATL001,VEN017,MAT025,2447,14.63,2023-07-09,True,2023-07-09
PO01644,2023-06-28,ATL001,VEN005,MAT026,2171,9.69,2023-07-08,True,2023-07-08
PO01645,2023-06-28,ATL001,VEN007,MAT028,2340,40.61,2023-07-08,True,2023-07-08
PO01646,2023-06-28,ATL001,VEN011,MAT031,2500,38.26,2023-07-03,True,2023-07-03
PO01647,2023-06-28,ATL001,VEN018,MAT041,1134,35.78,2023-07-10,True,2023-07-10
PO01648,2023-06-28,ATL001,VEN012,MAT042,2311,6.09,2023-07-10,True,2023-07-10
PO01649,2023-06-28,ATL001,VEN003,MAT046,2214,33.38,2023-07-10,True,2023-07-10
PO01650,2023-06-29,CLV001,VEN011,MAT010,2879,51.99,2023-07-09,True,2023-07-09
PO01651,2023-06-29,CLV001,VEN010,MAT022,1951,41.85,2023-07-08,True,2023-07-08
PO01652,2023-06-29,CLV001,VEN017,MAT025,1349,14.63,2023-07-10,True,2023-07-10
PO01653,2023-06-29,CLV001,VEN006,MAT042,1404,5.59,2023-07-06,True,2023-07-06
PO01654,2023-06-29,ATL001,VEN008,MAT007,2165,5.41,2023-07-09,True,2023-07-09
PO01655,2023-06-29,ATL001,VEN008,MAT011,1896,17.35,2023-07-13,True,2023-07-13
PO01656,2023-06-29,ATL001,VEN005,MAT026,2675,9.69,2023-07-09,True,2023-07-09
PO01657,2023-06-29,ATL001,VEN011,MAT031,2411,38.26,2023-07-04,True,2023-07-04
PO01658,2023-06-29,ATL001,VEN018,MAT041,2402,35.78,2023-07-11,True,2023-07-11
PO01659,2023-06-29,ATL001,VEN006,MAT042,2481,5.59,2023-07-06,True,2023-07-06
PO01660,2023-06-29,ATL001,VEN003,MAT046,1604,33.38,2023-07-11,True,2023-07-11
PO01661,2023-06-30,CLV001,VEN011,MAT010,1992,51.99,2023-07-10,True,2023-07-10
PO01662,2023-06-30,CLV001,VEN017,MAT025,2382,14.63,2023-07-11,True,2023-07-11
PO01663,2023-06-30,CLV001,VEN011,MAT042,2225,6.25,2023-07-07,True,2023-07-07
PO01664,2023-06-30,ATL001,VEN008,MAT007,1225,5.41,2023-07-10,True,2023-07-10
PO01665,2023-06-30,ATL001,VEN005,MAT021,1205,5.75,2023-07-11,True,2023-07-11
PO01666,2023-06-30,ATL001,VEN010,MAT022,1604,41.85,2023-07-09,True,2023-07-09
PO01667,2023-06-30,ATL001,VEN017,MAT025,2151,14.63,2023-07-11,True,2023-07-11
